timestamp,ECG_CH1
1763969126.381477,-377102
1763969126.381477,-378639
1763969126.4043539,-378051
1763969126.4064507,-377152
1763969126.4114025,-377424
1763969126.4136467,-375413
1763969126.418661,-376528
1763969126.4320633,-375802
1763969126.441482,-374631
1763969126.451429,-375524
1763969126.4524708,-374687
1763969126.4652393,-373664
1763969126.4698055,-373802
1763969126.484022,-371738
1763969126.484022,-372647
1763969126.484022,-371223
1763969126.5018778,-370359
1763969126.5060055,-370961
1763969126.5284996,-369495
1763969126.5314097,-370459
1763969126.5366428,-370509
1763969126.539615,-370510
1763969126.544327,-372331
1763969126.565079,-372265
1763969126.568223,-375045
1763969126.5747733,-376201
1763969126.578123,-377283
1763969126.5915043,-378666
1763969126.5937154,-378531
1763969126.6015909,-378894
1763969126.6060197,-379838
1763969126.6115334,-378689
1763969126.6312869,-379953
1763969126.6336193,-379541
1763969126.6651626,-378953
1763969126.6651626,-380242
1763969126.6714072,-378519
1763969126.6714072,-379041
1763969126.6979723,-379199
1763969126.6994045,-378464
1763969126.6999578,-378982
1763969126.7315545,-378059
1763969126.7385726,-379243
1763969126.7444086,-378872
1763969126.7473156,-378488
1763969126.7493303,-379711
1763969126.7503324,-378733
1763969126.7512789,-380089
1763969126.7577095,-380056
1763969126.7577095,-379332
1763969126.7846806,-380525
1763969126.7868392,-380402
1763969126.8016472,-380257
1763969126.8058972,-381229
1763969126.8073268,-379881
1763969126.8112895,-380793
1763969126.8135514,-381033
1763969126.8242035,-381248
1763969126.8268712,-382006
1763969126.848278,-380426
1763969126.8508918,-381557
1763969126.8732677,-381661
1763969126.8753593,-381181
1763969126.8783634,-382067
1763969126.879916,-380253
1763969126.8970482,-381599
1763969126.8987644,-381472
1763969126.900605,-380653
1763969126.911306,-380801
1763969126.9137397,-378029
1763969126.91617,-377433
1763969126.9412305,-377997
1763969126.9412305,-377461
1763969126.9513388,-380507
1763969126.9525716,-381479
1763969126.9650922,-382091
1763969126.9650922,-383501
1763969126.9844286,-381984
1763969126.9874246,-383605
1763969126.9904397,-383269
1763969127.0077095,-383137
1763969127.009593,-383798
1763969127.0316699,-383136
1763969127.0333707,-385535
1763969127.059594,-378110
1763969127.0606096,-365500
1763969127.0845478,-346748
1763969127.0922081,-333861
1763969127.0939865,-343417
1763969127.0949976,-376285
1763969127.0960166,-385634
1763969127.0977325,-385953
1763969127.0990262,-384368
1763969127.1146388,-382131
1763969127.118471,-381015
1763969127.1205046,-379810
1763969127.1318371,-381471
1763969127.1318371,-380735
1763969127.1458776,-379814
1763969127.1467583,-380566
1763969127.1662729,-379240
1763969127.1697803,-379966
1763969127.1713214,-379321
1763969127.1847515,-378582
1763969127.1859756,-378922
1763969127.207393,-376486
1763969127.207393,-377222
1763969127.2117424,-376961
1763969127.2162688,-375738
1763969127.2398252,-375927
1763969127.2416065,-373762
1763969127.2433124,-374451
1763969127.257654,-374523
1763969127.2604332,-372156
1763969127.2652109,-373137
1763969127.2710965,-372460
1763969127.2867296,-371912
1763969127.288498,-372390
1763969127.2943976,-371973
1763969127.3113205,-373743
1763969127.3138633,-375184
1763969127.3470411,-376742
1763969127.3470411,-378725
1763969127.351549,-378504
1763969127.351549,-380762
1763969127.3552005,-381431
1763969127.3568268,-381404
1763969127.3618782,-382687
1763969127.3904383,-381429
1763969127.3944244,-382719
1763969127.4262598,-382525
1763969127.4272308,-382388
1763969127.4282563,-382754
1763969127.4302409,-382246
1763969127.4480803,-381978
1763969127.4773505,-382391
1763969127.478362,-380654
1763969127.4793522,-381953
1763969127.4806857,-381945
1763969127.501238,-381352
1763969127.5067184,-381534
1763969127.50815,-380202
1763969127.5101662,-382102
1763969127.5101662,-381904
1763969127.5125525,-381999
1763969127.5135615,-382181
1763969127.5231416,-381141
1763969127.5247905,-382432
1763969127.5314891,-382018
1763969127.5404184,-381654
1763969127.544731,-382576
1763969127.5636327,-381547
1763969127.5697932,-383109
1763969127.5757554,-382626
1763969127.5784266,-381600
1763969127.6007233,-382802
1763969127.6018,-382199
1763969127.6145508,-382179
1763969127.6145508,-382899
1763969127.6145508,-381499
1763969127.6417165,-382915
1763969127.643789,-382623
1763969127.6458552,-382363
1763969127.6468573,-382707
1763969127.6624508,-380676
1763969127.6629796,-381684
1763969127.67128,-379241
1763969127.6875582,-377179
1763969127.688839,-378895
1763969127.6943808,-378902
1763969127.7021248,-381641
1763969127.7148745,-381941
1763969127.7148745,-382717
1763969127.7420611,-383315
1763969127.743072,-382075
1763969127.745611,-382301
1763969127.7645335,-382712
1763969127.769699,-382316
1763969127.8024375,-383077
1763969127.8058572,-383574
1763969127.806577,-383192
1763969127.8092299,-375510
1763969127.8284693,-360399
1763969127.8315141,-342293
1763969127.8372056,-334829
1763969127.841617,-346504
1763969127.8444297,-379497
1763969127.845456,-385421
1763969127.8464682,-384516
1763969127.8515096,-383520
1763969127.8564115,-381834
1763969127.862433,-381900
1763969127.8805842,-380448
1763969127.881782,-381415
1763969127.8973472,-381134
1763969127.898702,-380173
1763969127.9097247,-380784
1763969127.912245,-380028
1763969127.923753,-379290
1763969127.9317346,-379827
1763969127.9374442,-377887
1763969127.9498518,-378486
1763969127.9498518,-377838
1763969127.9634418,-377052
1763969127.969822,-377566
1763969127.9897358,-375352
1763969127.9906833,-375810
1763969127.99273,-374431
1763969128.0134623,-373828
1763969128.0161521,-373857
1763969128.0253365,-372348
1763969128.0263526,-372892
1763969128.0313504,-372397
1763969128.0384526,-371992
1763969128.0794437,-372442
1763969128.080557,-372117
1763969128.081633,-373693
1763969128.087941,-375832
1763969128.0898697,-375668
1763969128.091539,-377787
1763969128.092572,-378829
1763969128.1058176,-379397
1763969128.1065629,-380662
1763969128.1115494,-379915
1763969128.140195,-381500
1763969128.1417074,-381523
1763969128.1639826,-380686
1763969128.1639826,-381396
1763969128.1639826,-380223
1763969128.1683426,-381282
1763969128.2344205,-381149
1763969128.2344205,-380289
1763969128.2344205,-380669
1763969128.2388024,-379408
1763969128.2394264,-380478
1763969128.2414477,-380090
1763969128.2414477,-379591
1763969128.2414477,-380512
1763969128.2414477,-380960
1763969128.2479138,-379922
1763969128.2615712,-380711
1763969128.2645316,-380189
1763969128.2696612,-381078
1763969128.2709363,-381225
1763969128.2931576,-380855
1763969128.2937043,-381613
1763969128.294895,-380432
1763969128.3089266,-381664
1763969128.3104036,-381693
1763969128.3252823,-381336
1763969128.3252823,-382122
1763969128.351569,-380947
1763969128.3554418,-381985
1763969128.361738,-381942
1763969128.3670943,-381612
1763969128.3681037,-382341
1763969128.3796065,-380877
1763969128.381771,-382298
1763969128.395477,-382414
1763969128.3972113,-380845
1763969128.4096105,-382034
1763969128.4109602,-382180
1763969128.4246328,-381613
1763969128.431371,-381976
1763969128.4385943,-380793
1763969128.457155,-381587
1763969128.4581773,-381201
1763969128.4627423,-381036
1763969128.4719808,-381014
1763969128.4778955,-378918
1763969128.4815977,-378541
1763969128.5100713,-376271
1763969128.5116055,-376226
1763969128.51263,-379205
1763969128.5347495,-379749
1763969128.5392323,-381049
1763969128.5884523,-381911
1763969128.5892308,-381233
1763969128.5892308,-382501
1763969128.5912879,-382057
1763969128.5912879,-381488
1763969128.5946543,-382062
1763969128.5956924,-380471
1763969128.5966706,-383516
1763969128.5986657,-382226
1763969128.60613,-372169
1763969128.60613,-357838
1763969128.6135988,-337694
1763969128.6250794,-335766
1763969128.6311738,-351437
1763969128.6464193,-380573
1763969128.6514423,-385059
1763969128.672871,-381964
1763969128.672871,-381571
1763969128.672871,-379597
1763969128.7018776,-379499
1763969128.706467,-380229
1763969128.7077098,-378055
1763969128.7087317,-379212
1763969128.7300608,-378656
1763969128.7325885,-377594
1763969128.73955,-379043
1763969128.7415657,-378122
1763969128.7437153,-376536
1763969128.7544947,-377362
1763969128.755507,-376331
1763969128.7785559,-376190
1763969128.7799084,-375371
1763969128.7852352,-374764
1763969128.7875326,-374490
1763969128.7919254,-372707
1763969128.8135684,-373266
1763969128.8197749,-372469
1763969128.8246937,-371268
1763969128.8281994,-371191
1763969128.8394997,-369580
1763969128.8422272,-371086
1763969128.8628426,-370746
1763969128.866905,-369913
1763969128.869183,-371716
1763969128.891402,-371858
1763969128.891402,-373098
1763969128.891402,-374618
1763969128.891402,-374905
1763969128.9247692,-376754
1763969128.926054,-376669
1763969128.928065,-377837
1763969128.9314263,-380301
1763969128.9362063,-378797
1763969128.9414487,-380091
1763969128.9514356,-379148
1763969128.9639516,-378898
1763969128.9639516,-379567
1763969129.0060728,-377955
1763969129.0060728,-379458
1763969129.0060728,-378641
1763969129.0060728,-375977
1763969129.0124135,-377801
1763969129.0169003,-378076
1763969129.0221446,-380562
1763969129.0392761,-379601
1763969129.0392761,-378642
1763969129.044208,-378970
1763969129.0590634,-378700
1763969129.06054,-378959
1763969129.0814197,-378337
1763969129.083379,-378422
1763969129.092591,-380967
1763969129.0935795,-380182
1763969129.1289988,-380543
1763969129.1319466,-380785
1763969129.1319466,-379131
1763969129.1319466,-380582
1763969129.1363127,-380279
1763969129.1425052,-381435
1763969129.1457837,-381012
1763969129.1628594,-379764
1763969129.1651187,-382295
1763969129.1721609,-381136
1763969129.18173,-381191
1763969129.1871047,-382641
1763969129.201293,-380981
1763969129.202182,-381873
1763969129.231501,-381691
1763969129.2331185,-381224
1763969129.2589593,-383297
1763969129.259972,-381896
1763969129.2616065,-382406
1763969129.2819202,-382560
1763969129.284904,-381001
1763969129.3011994,-381769
1763969129.3011994,-380717
1763969129.3047965,-379852
1763969129.3054147,-378164
1763969129.3069947,-377984
1763969129.3089888,-380996
1763969129.3100014,-381333
1763969129.3615606,-382319
1763969129.3642585,-383199
1763969129.3642585,-381711
1763969129.3642585,-385326
1763969129.3689559,-384005
1763969129.3699749,-384274
1763969129.3699749,-384952
1763969129.3797927,-384380
1763969129.381464,-384782
1763969129.3946834,-382847
1763969129.3953047,-373634
1763969129.412224,-359941
1763969129.4143732,-340035
1763969129.4236417,-336437
1763969129.4318335,-354610
1763969129.4385567,-382623
1763969129.451741,-386872
1763969129.453512,-385436
1763969129.4615955,-384369
1763969129.4698117,-382708
1763969129.4957354,-381115
1763969129.4957354,-381742
1763969129.4957354,-381489
1763969129.5075805,-380575
1763969129.508586,-381294
1763969129.5212004,-380481
1763969129.5238817,-380843
1763969129.5315297,-380954
1763969129.5384572,-379181
1763969129.5613353,-379727
1763969129.5655413,-379152
1763969129.566544,-378112
1763969129.5768952,-377824
1763969129.5788693,-377224
1763969129.6097267,-377352
1763969129.6122642,-376265
1763969129.6316733,-374774
1763969129.6385746,-375377
1763969129.6398318,-373847
1763969129.6513965,-373543
1763969129.6537588,-374562
1763969129.6570504,-373804
1763969129.6583412,-373277
1763969129.6583412,-373884
1763969129.6612737,-374755
1763969129.6815004,-375613
1763969129.6874044,-376076
1763969129.689333,-377924
1763969129.694295,-378723
1763969129.7013268,-381441
1763969129.7156005,-381519
1763969129.7156005,-382908
1763969129.7413294,-382880
1763969129.7423406,-384187
1763969129.7433448,-382334
1763969129.755289,-382677
1763969129.7581022,-382494
1763969129.762336,-383354
1763969129.771415,-384059
1763969129.7817357,-382196
1763969129.7870696,-382606
1763969129.7927294,-382861
1763969129.8179662,-381798
1763969129.8196568,-382856
1763969129.8272715,-381287
1763969129.8292675,-380785
1763969129.8415716,-383146
1763969129.8457325,-382387
1763969129.8618836,-382075
1763969129.8659463,-382710
1763969129.8679552,-381814
1763969129.8812933,-383263
1763969129.8836064,-382084
1763969129.9074624,-382216
1763969129.9084496,-383562
1763969129.9114468,-382692
1763969129.9159656,-383945
1763969129.9196877,-383096
1763969129.9434655,-383235
1763969129.9454925,-383966
1763969129.9454925,-383023
1763969129.9514277,-383456
1763969129.989736,-382567
1763969129.9917433,-382656
1763969130.0116909,-384244
1763969130.0191169,-382747
1763969130.0200772,-382729
1763969130.0240831,-381936
1763969130.0266833,-381334
1763969130.046389,-379869
1763969130.0486703,-379086
1763969130.0724738,-379997
1763969130.073805,-381479
1763969130.0756202,-381596
1763969130.0785358,-383277
1763969130.079871,-384276
1763969130.0824158,-383183
1763969130.0834491,-384170
1763969130.091545,-384140
1763969130.0947208,-384299
1763969130.1224458,-383646
1763969130.1258512,-384200
1763969130.1268394,-386524
1763969130.1373909,-379698
1763969130.1384256,-368834
1763969130.1457238,-350454
1763969130.147281,-332445
1763969130.1627557,-338956
1763969130.167295,-369432
1763969130.169907,-386689
1763969130.1818326,-386171
1763969130.1860714,-385359
1763969130.207993,-384402
1763969130.2089908,-382201
1763969130.2125335,-381538
1763969130.215703,-381911
1763969130.2395566,-381551
1763969130.2412577,-381274
1763969130.2422774,-380313
1763969130.2540724,-379422
1763969130.2576883,-381018
1763969130.2614107,-379693
1763969130.271476,-380019
1763969130.2846591,-379158
1763969130.2881517,-377794
1763969130.2943919,-378607
